Q338982	P1082	457	Černouček		occurSince	1921
Q515356	P1082	2208	Hinterzarten		occurSince	1966
Q155388	P1087	2459	Sofia Polgar		occurSince	2007
Q975881	P1082	98	Celada del Camino		occurSince	2012
Q483510	P54	Q488454	Nam Tae-hee	South Korea national under-23 football team	occurUntil	2012
Q687283	P1082	1556	Hernstein		occurUntil	1890
Q65162	P1352	45	Wu Jiaduo		occurSince	2015
Q926318	P54	Q1069960	Johnson Monteiro Pinto Macaba	Chengdu Tiancheng F.C.	occurSince	2012
Q977340	P54	Q160532	Georgi Donkov	SC Paderborn 07	occurSince	2003
Q154888	P1082	149	Lidice		occurSince	1950
Q611298	P1082	1088	El Pinar		occurUntil	2006
Q685117	P1087	2541	Joseph Gallagher		occurUntil	2004
Q1054656	P1411	Q1480781	A Taxing Woman	Japan Academy Prize for Outstanding Performance by an Actor in a Leading Role	occurUntil	1988
Q107609	P1411	Q80061	Christiaan Eijkman	Nobel Prize in Physiology or Medicine	occurSince	1929
Q579539	P54	Q157464	Romuald Peiser	KFC Uerdingen 05	occurUntil	2002
Q607434	P1082	283	Canalejas de Peñafiel		occurSince	2001
Q67757	P1087	2295	Rudolf Teschner		occurSince	2007
Q432696	P1352	29	Melek Hu		occurUntil	2015
Q566359	P1087	2267	Annemarie Sylvia Meier		occurSince	2016
Q743118	P54	Q219235	Cyrille Pouget	Servette FC	occurSince	1996
Q146027	P166	Q19858080	One Direction	American Music Award for Favorite Pop/Rock Album	occurUntil	2013
Q297441	P54	Q7855167	Ömer Ali Şahiner	Turkey national under-19 football team	occurUntil	2011
Q664686	P54	Q1130570	Dedi Ben Dayan	Bnei Sakhnin F.C.	occurSince	2013
Q1076854	P1082	1369	Chožov		occurUntil	1900
Q675955	P1087	2534	Evgeny Sveshnikov		occurSince	2013
Q482971	P1087	2447	Ana Matnadze		occurUntil	2012
Q668029	P54	Q201360	Alain Geiger	Grasshopper Club Zürich	occurUntil	1997
Q161019	P1082	2616	Frickingen		occurUntil	2002
Q1190617	P54	Q4140015	Sean Murdoch	Scotland national under-19 football team	occurSince	2006
Q555424	P1087	2423	Olga Alexandrova		occurSince	2011
Q775978	P1082	101	Sítiny		occurUntil	1950
Q323207	P166	Q18344281	John Maynard Smith	Kyoto Prize in Basic Sciences	occurUntil	2001
Q1944	P54	Q704	Jérémy Toulalan	Olympique Lyonnais	occurUntil	2011
Q13466	P1082	1291	Cruïlles, Monells i Sant Sadurní de l'Heura		occurSince	2007
Q487793	P1087	2341	Anatoly Lein		occurUntil	2007
Q119383	P1087	2190	Petra Feibert		occurSince	2015
Q980	P131	Q41304	Bavaria	Weimar Republic	occurUntil	1933
Q1018431	P1082	395	Bušín		occurSince	2016
Q1139454	P1411	Q1422140	The Straight Story	Golden Globe Award for Best Original Score	occurSince	1999
Q651967	P54	Q843210	Ognjen Vranješ	FK Napredak Kruševac	occurSince	2010
Q99199	P1087	2299	Ekaterina Borulya		occurSince	2014
Q26442	P1082	317	Los Barrios de Luna		occurSince	2008
Q987426	P1082	406	Castillonroy		occurUntil	2005
Q502937	P54	Q12217	Flemming Povlsen	Real Madrid Castilla	occurSince	1986
Q377745	P1087	2381	László Bárczay		occurUntil	2005
Q233976	P166	Q28003	Frederick Hopkins	Copley Medal	occurSince	1926
Q34316	P166	Q2925698	Doctor Who	British Academy Television Award for Best Drama Series	occurSince	2006
Q467718	P54	Q192597	Bryan Gunn	Hibernian F.C.	occurUntil	1999
Q611308	P1082	1320	Píñar		occurUntil	2001
Q536934	P1087	2559	Konstantin Chernyshov		occurUntil	2011
Q99230	P1087	2507	Jan Michael Sprenger		occurSince	2016
Q201879	P54	Q957565	Dimitris Salpingidis	Greece national under-21 football team	occurSince	2001
Q63926	P1087	2530	Lothar Schmid		occurSince	2005
Q81759	P1087	2407	André Diamant		occurSince	2008
Q603373	P1082	424	Obora		occurUntil	2016
Q1000985	P54	Q740666	Milan Pacanda	FC Shakhter Karagandy	occurUntil	2009
Q1113874	P54	Q8408	Olivier Renard	Modena F.C.	occurSince	2004
Q723866	P1087	2623	Evgeny Vladimirov		occurSince	2009
Q224388	P1082	236	Coulvain		occurUntil	1990
Q730818	P1087	2507	Viesturs Meijers		occurUntil	2005
Q219074	P1087	2417	Zoltán Varga		occurUntil	2016
Q867814	P54	Q19458	Clarke Carlisle	Burnley F.C.	occurUntil	2012
Q534033	P54	Q166196	Marcin Baszczyński	Poland men's national football team	occurUntil	2006
Q834312	P1082	71	Torrubia de Soria		occurSince	2013
Q1026772	P1082	119	Mezná		occurSince	2001
Q511605	P54	Q206692	Stipe Matić	FC Zürich	occurSince	2003
Q1308309	P54	Q13385	Manuel Belleri	SPAL	occurSince	2010
Q1275033	P1087	2555	Alexander Goldin		occurSince	2016
Q382804	P54	Q8643	Andrea Zanchetta	Vicenza Calcio	occurUntil	2003
Q290844	P1411	Q4790397	Marga López	Ariel Award for Best Actress	occurUntil	1950
Q463943	P54	Q15786	Stephan Paßlack	1. FC Nürnberg	occurSince	2001
Q919035	P1082	1588	Potes		occurUntil	2004
Q474601	P1082	254	Stříbrné Hory		occurUntil	2016
Q113080	P1082	2150	Villar del Olmo		occurUntil	2010
Q973508	P1352	142	Petr Korbel		occurUntil	2016
Q165982	P1082	437	Litovany		occurSince	1900
Q640225	P1082	655	Mikulůvka		occurSince	1880
Q1109530	P1087	2303	Petra Movsesjanová		occurUntil	2014
Q450900	P1087	2436	Nino Khurtsidze		occurUntil	2011
Q13419	P1082	1690	Bordils		occurSince	2014
Q10520	P166	Q2044044	David Beckham	PFA Team of the Year	occurUntil	1997
Q974099	P54	Q8639	Eros Pisano	Hellas Verona FC	occurUntil	2015
Q927149	P1082	115	Pedroso de Acim		occurUntil	2009
Q685117	P1087	2502	Joseph Gallagher		occurSince	2012
Q94218	P1082	872	Světnov		occurSince	1890
Q22686	P166	Q641316	Donald Trump	Golden Raspberry Award for Worst Supporting Actor - Razzie Award	occurSince	1990
Q371243	P54	Q372599	Michael Petkovic	Sivasspor	occurUntil	2010
Q736911	P1087	2310	Anna Akhsharumova		occurUntil	2016
Q649950	P1087	2461	Renier González		occurSince	2006
Q947095	P1087	2405	Jonathan Penrose		occurUntil	2015
Q359118	P54	Q42267	Ernesto Valverde	Spain men's national football team	occurUntil	1990
Q179852	P166	Q720434	Leo Esaki	Asahi Prize	occurSince	1959
Q465579	P1087	2213	Laura Rogule		occurUntil	2002
Q664319	P1082	55	Abajas		occurUntil	2001
Q952411	P1087	2291	Yair Kraidman		occurUntil	2006
Q215040	P54	Q1202757	Maxwell	Germany Olympic football team	occurSince	2004
Q433125	P54	Q1812607	Danijel Ljuboja	Legia Warsaw	occurUntil	2013
Q1291479	P1087	2238	Oksana Sarana-Hungeling		occurSince	2017
Q504392	P1087	2399	Andrew Martin		occurUntil	2012
Q601628	P54	Q190916	Michael Almebäck	Club Brugge K.V.	occurUntil	2013
Q221968	P1082	1086	Gennevilliers		occurUntil	1821
Q574203	P1082	2147	Leinzell		occurUntil	1979
Q1045	P1198	7	Somalia		occurUntil	2014
Q1117390	P1411	Q1285504	Stockard Channing	Primetime Emmy Award for Outstanding Supporting Actress in a Drama Series	occurSince	2001
Q97319	P54	Q38245	John Herberger	Eintracht Frankfurt	occurUntil	1940
Q276818	P1087	2484	Jacob Aagaard		occurSince	2016
Q296837	P54	Q163534	Andreas Ivanschitz	Austria men's national football team	occurSince	2003
Q836802	P1082	250	Valdemaluque		occurSince	2010
Q374610	P166	Q6542686	David McCullough	Library of Congress Living Legend	occurSince	2008
Q62042	P1082	930	Häg-Ehrsberg		occurSince	1979
Q91265	P1087	2522	Ralf Appel		occurSince	2011
Q141358	P31	Q515	Lyubertsy	city	occurSince	1925
Q829941	P1082	1297	Saint-Rémy-en-Mauges		occurUntil	1982
Q275263	P1087	2387	Subbaraman Vijayalakshmi		occurSince	2012
Q525731	P1087	2686	Ivan Cheparinov		occurSince	2014
Q62162	P54	Q170134	Fritz Walter	SV Waldhof Mannheim	occurSince	1981
Q456442	P1087	2238	Felipe El Debs		occurSince	2002
Q384061	P1082	940	Oggelshausen		occurUntil	2002
Q965503	P54	Q218334	Tiago Prado	Figueirense Futebol Clube	occurUntil	2006
Q478588	P54	Q160826	Andreas Ravelli	Sweden men's national football team	occurUntil	1989
Q619573	P54	Q482540	Flávio Alex Valêncio	Seongnam FC	occurUntil	2003
Q1124934	P1087	2660	Robert Markuš		occurSince	2016
Q503460	P1082	459	Pirk		occurSince	1875
Q896340	P4080	61	Bošín		occurUntil	1910
Q562637	P54	Q12217	Borja Fernández	Real Madrid Castilla	occurSince	2001
Q1291479	P1087	2238	Oksana Sarana-Hungeling		occurSince	2011
Q961848	P1082	125	Losacio		occurSince	2012
Q723426	P54	Q3589828	Garðar Gunnlaugsson	Iceland national under-17 football team	occurUntil	1999
Q940389	P1082	240	Hornosín		occurSince	1869
Q293267	P54	Q391984	Óscar Córdoba	Millonarios	occurSince	2008
Q882229	P1082	158	Blattnicksele		occurSince	2010
Q1275033	P1087	2555	Alexander Goldin		occurUntil	2016
Q46248	P1411	Q266012	Terry Pratchett	Nebula Award for Best Novel	occurSince	2008
Q99199	P1087	2310	Ekaterina Borulya		occurUntil	2008
Q265444	P54	Q19442	John Deehan	Barnsley F.C.	occurUntil	1990
Q209430	P1082	386	Hartvíkovice		occurSince	1869
Q472966	P1087	2186	Daniel Alsina Leal		occurSince	2002
Q151062	P54	Q2016992	Michael Rensing	Germany national under-18 football team	occurUntil	2002
Q1062361	P1082	289	La Rochelle-Normande		occurUntil	2008
Q312334	P54	Q745246	Jared Borgetti	Santos Laguna	occurSince	1996
Q1042552	P54	Q540160	Lajos Sătmăreanu	Club Atletic Oradea	occurSince	1962
Q585320	P1087	2603	Varuzhan Akobian		occurUntil	2011
Q559144	P1082	2358	Alpera		occurUntil	2014
Q1124971	P54	Q44441	Eric de Oliveira	Al Ahli FC	occurSince	2014
Q921407	P1082	1115	Horní Bradlo		occurUntil	1930
Q56561	P1082	3068	Castillejos		occurUntil	1903
Q979919	P54	Q1417183	Jorge Marcelo Rodríguez	Racing Club de Montevideo	occurUntil	2004
Q362649	P1087	2534	Slavko Cicak		occurSince	2002
Q767837	P54	Q1389125	Aleksandar Živković	FK Voždovac	occurUntil	2006
Q954148	P54	Q867921	Chérif Touré Mamam	Livingston F.C.	occurSince	2001
Q1019531	P1082	110	Bílsko u Hořic		occurSince	2001
Q377745	P1087	2397	László Bárczay		occurUntil	2002
Q504805	P166	Q2576795	John Varley	Locus Award for Best Science Fiction Novel	occurUntil	1980
Q858730	P1082	221	Chênedollé		occurUntil	1999
Q725621	P166	Q10855226	Charles Lanrezac	Grand Cross of the Legion of Honour	occurUntil	1924
Q1145764	P1411	Q5243457	Guiding Light	Daytime Emmy Award for Outstanding Younger Actress in a Drama Series	occurUntil	2006
Q685921	P1082	137	Janův Důl		occurSince	2001
Q66107	P166	Q152337	Henry Kissinger	Charlemagne Prize	occurUntil	1987
Q443522	P54	Q1053450	Sander Keller	RBC Roosendaal	occurSince	2000
Q11036	P1411	Q543729	The Rolling Stones	MTV Video Music Award for Best Group	occurUntil	1995
Q76593	P1411	Q44585	Gustav Tammann	Nobel Prize in Chemistry	occurUntil	1926
Q672920	P54	Q766949	Wesley Sulzberger	Groupama-FDJ	occurSince	2008
Q138268	P1082	135	Prado de la Guzpeña		occurUntil	2016
Q1449	P17	Q165154	Genoa	Kingdom of Sardinia	occurSince	1815
Q228717	P1411	Q4220900	Rose Byrne	MTV Movie Award for Best On-Screen Duo	occurUntil	2012
Q602649	P54	Q666969	Paweł Oleksy	Arka Gdynia	occurSince	2014
Q1109530	P1087	2303	Petra Movsesjanová		occurUntil	2016
Q373547	P54	Q914086	Diego Lugano	Cerro Porteño	occurSince	2015
Q221798	P54	Q38568	Cicinho	São Paulo FC	occurUntil	2010
Q657358	P1082	1725	Prostřední Bečva		occurSince	2016
Q886	P1411	Q337926	The Simpsons	Primetime Emmy Award for Outstanding Animated Program	occurSince	2007
Q952411	P1087	2334	Yair Kraidman		occurSince	2001
Q181369	P166	Q737051	Chen-ning Yang	National Medal of Science	occurUntil	1986
Q344759	P54	Q19593	Ľubomír Moravčík	Celtic F.C.	occurSince	1998
Q937659	P1087	2398	Yoshiharu Habu		occurSince	2016
Q1158826	P54	Q2768	Marco Osio	Torino FC	occurSince	1993
Q791068	P1082	1685	Avinyonet del Penedès		occurUntil	2010
Q1238686	P1082	198	Polom		occurSince	1921
Q188542	P54	Q7156	Aliaksandr Hleb	FC Barcelona	occurSince	2008
Q20211	P1082	1082	Peenehagen		occurUntil	2014
Q379462	P1087	2423	Li Ruofan		occurUntil	2011
Q615	P54	Q2462207	Lionel Messi	Argentina national under-23 football team	occurSince	2008
Q1078924	P1087	2592	Christian Bauer		occurUntil	2008
Q119383	P1087	2190	Petra Feibert		occurUntil	2012
Q36620	P69	Q154804	Tycho Brahe	Leipzig University	occurSince	1562
Q219074	P1087	2460	Zoltán Varga		occurSince	2015
Q301037	P54	Q301726	Aaran Lines	Ruch Chorzów	occurUntil	2003
Q1048856	P1411	Q3045762	All in the Family	Primetime Emmy Award for Outstanding Writing for a Comedy Series	occurUntil	1978
Q1032594	P54	Q208406	Attila Hajdu	MTK Budapest FC	occurSince	2001
Q830969	P1082	742	Betancuria		occurUntil	2007
Q650568	P1082	1595	Schlier		occurUntil	1961
Q119383	P1087	2190	Petra Feibert		occurUntil	2014
Q331306	P1082	2178	Šenov		occurUntil	1880
Q718236	P1087	2622	Aleksander Delchev		occurUntil	2013
Q953192	P1082	36	Malloué		occurSince	1968
Q529241	P54	Q676899	Aldo Maldera	Italy men's national association football team	occurUntil	1979
Q1164131	P54	Q106394	Danique Stein	SC Freiburg	occurUntil	2010
Q351204	P1087	2550	Johan Hellsten		occurUntil	2014
Q521913	P54	Q164089	Camilo Romero	Mexico men's national football team	occurUntil	1997
Q907789	P166	Q905656	Frank Westheimer	NAS Award in Chemical Sciences	occurUntil	1980
Q12275	P1082	226	Les Llosses		occurUntil	2015
Q77389	P1087	2593	Robert Hübner		occurSince	2013
Q28030	P1082	1152	Bucloc		occurUntil	1960
Q954148	P54	Q429630	Chérif Touré Mamam	Al Jazira Club	occurSince	1999
Q251327	P54	Q153535	Benjamin Weigelt	Alemannia Aachen	occurSince	2007
Q527913	P1087	2352	Beata Kądziołka		occurSince	2005
Q375047	P1082	913	Újezd pod Troskami		occurUntil	1890
Q381805	P54	Q646079	Ivan Leko	Beerschot A.C.	occurSince	2009
Q132190	P1087	2250	Arianne Caoili		occurSince	2004
Q1334637	P1087	2578	Emanuel Berg		occurUntil	2012
Q16685	P1082	403	Castellfollit del Boix		occurUntil	2005
Q554088	P54	Q430107	Savaş Yılmaz	Samsunspor	occurSince	2011
Q312942	P54	Q8857	Alexis Ruano Delgado	Málaga CF	occurSince	2004
Q302725	P54	Q11938	Ton Lokhoff	PSV Eindhoven	occurUntil	1986
Q574658	P1082	453	Haibach		occurSince	1925
Q154586	P1087	2813	Levon Aronian		occurSince	2013
Q566359	P1087	2267	Annemarie Sylvia Meier		occurUntil	2012
Q316785	P1411	Q1056265	Greg Egan	Hugo Award for Best Novelette	occurSince	2008
Q1103390	P31	Q21869758	La Daguenière	delegated commune	occurSince	2016
Q470558	P54	Q157464	Dimitris Grammozis	KFC Uerdingen 05	occurUntil	1998
Q326099	P1087	2367	Hans Bouwmeester		occurSince	2003
Q384947	P1082	1191	Střílky		occurSince	1900
Q451330	P166	Q51067	Ivan Vinogradov	Lenin Prize	occurSince	1972
Q952411	P1087	2263	Yair Kraidman		occurUntil	2016
Q354884	P54	Q849221	Vladimír Borovička	Bohemians 1905	occurUntil	1980
Q716593	P1087	2428	Jacob Murey		occurSince	2014
Q322888	P1087	2327	Gert Jan Timmerman		occurSince	2004
Q566127	P54	Q214374	Uwe Rösler	Lillestrøm SK	occurSince	2002
Q234700	P166	Q1056265	Connie Willis	Hugo Award for Best Novelette	occurSince	1983
Q656217	P54	Q335195	Charles-André Doudin	Neuchâtel Xamax FCS	occurSince	2004
Q393839	P1082	906	Ženklava		occurUntil	1890
Q450358	P54	Q11971	Nacho Novo	Sociedad Deportiva Huesca	occurSince	1999
Q685868	P1087	2465	Roland Ekström		occurSince	2005
Q815086	P1087	2224	Bela Mesaros		occurSince	2015
Q234928	P1411	Q936683	Alice Bradley Sheldon	Nebula Award for Best Novelette	occurUntil	1977
Q308119	P54	Q19523	Abdeslam Ouaddou	A.S. Nancy-Lorraine	occurSince	2008
Q527691	P54	Q1110944	Andy Sinton	England national association football B team	occurUntil	1992
Q367851	P54	Q758689	Fabián Orellana	Audax Italiano	occurUntil	2009
Q1128086	P54	Q388972	Constantinos Makrides	FC Metalurh Donetsk	occurSince	2008
Q1313164	P1082	196	Rugat		occurUntil	2004
Q384061	P1082	837	Oggelshausen		occurUntil	1989
Q698326	P54	Q163534	Lukas Hinterseer	Austria men's national football team	occurSince	2013
Q82220	P1082	1741	Spechbach		occurSince	2003
Q1021151	P1082	378	Komárno		occurUntil	1980
Q26437	P1082	655	Ardón		occurSince	2007
Q326862	P1087	2506	Jacek Gdański		occurSince	2003
Q715551	P54	Q372599	Morten Rasmussen	Sivasspor	occurUntil	2011
Q1103598	P4080	30	Červená		occurUntil	1869
Q965706	P54	Q244981	Velibor Đurić	RTS Widzew Łódź	occurUntil	2011
Q834932	P54	Q1062547	Boris Miličić	Szolnoki MÁV FC	occurUntil	2011
Q63026	P166	Q1011509	The English Patient	Golden Globe Award for Best Motion Picture – Drama	occurUntil	1996
Q1027483	P54	Q188277	Luiz Diallisson de Souza Alves	Cruzeiro E.C.	occurUntil	2012
Q1081566	P1087	2365	Christian Richter		occurUntil	2014
Q731192	P54	Q316497	Alexander Esswein	Germany national under-20 football team	occurUntil	2011
Q767469	P54	Q8812	Yacine Brahimi	Granada CF	occurSince	2012
Q1233619	P1082	387	Dobrš		occurSince	1869
Q99119	P1411	Q35637	Adolf Richter	Nobel Peace Prize	occurUntil	1914
Q1097969	P1082	567	Glos-la-Ferrière		occurSince	1990
Q393370	P1082	496	Žampach		occurUntil	1880
Q88430	P1087	2362	Thomas Pähtz		occurUntil	2014
Q198104	P1087	2424	Zhu Chen		occurSince	2017
Q483577	P54	Q201584	Rivaldo	AEK F.C.	occurSince	2007
Q725279	P1087	2574	Constantin Lupulescu		occurUntil	2007
Q968844	P1087	2641	Romain Édouard		occurSince	2016
Q363214	P1087	2455	Ilija Balinow		occurUntil	2006
Q1334637	P1087	2601	Emanuel Berg		occurSince	2008
Q169133	P1082	2682	Zdice		occurUntil	1900
Q275263	P1087	2424	Subbaraman Vijayalakshmi		occurUntil	2001
Q357087	P2962	Q752119	Harmen Jonkman	International Master	occurSince	2000
Q10732	P54	Q221671	Daniel Pudil	FC Slovan Liberec	occurSince	2004
Q891190	P1082	3821	Bojkovice		occurSince	1910
Q636424	P39	Q382617	Yves Jégo	mayor of a place in France	occurSince	1995
Q915656	P54	Q275612	Ivo Georgiev	Budapest Honvéd FC	occurUntil	2002
Q620792	P54	Q32537	Aleix Vidal	RCD Espanyol B	occurSince	2008
Q154963	P54	Q2016992	René Adler	Germany national under-18 football team	occurSince	2002
Q1322371	P1082	370	Hovorčovice		occurUntil	1890
Q126574	P1082	259	Bačkovice		occurSince	1869
Q1281333	P1087	2221	Lancelot von Naso		occurSince	2011
Q675955	P1087	2540	Evgeny Sveshnikov		occurSince	2009
Q1004531	P166	Q1320315	Bullets Over Broadway	Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Supporting Role	occurUntil	1995
Q160472	P54	Q319699	Marc-André ter Stegen	Germany national under-17 association football team	occurSince	2008
Q477850	P54	Q1056948	Mourad Meghni	Al-Duhail SC	occurSince	2012
Q69958	P1087	2559	Roman Slobodjan		occurUntil	2010
Q391094	P39	Q35494253	Roger Gale	member of the 55th Parliament of the United Kingdom	occurSince	2010
Q683541	P54	Q101959	Michael Fink	Borussia Mönchengladbach	occurSince	2011
Q61636	P1082	500	Fröhnd		occurUntil	1971
Q992478	P1082	302	Brumov		occurUntil	1900
Q952098	P1087	2631	Surya Shekhar Ganguly		occurUntil	2014
Q964563	P1087	2534	Vasil Spasov		occurUntil	2017
Q109717	P1087	2518	Niclas Huschenbeth		occurUntil	2012
Q1026798	P1082	175	Ondřejov		occurUntil	1950
Q643858	P54	Q646079	Aristide Bancé	Beerschot A.C.	occurSince	2007
Q1229335	P1087	2126	Gyula Pap		occurUntil	2003
Q1239808	P54	Q131215	Jiří Leňko	SK Rapid Wien	occurUntil	2005
Q511113	P1082	641	Grafengehaig		occurSince	1875
Q925802	P54	Q205732	Leandro de Almeida	Debreceni VSC	occurSince	2006
Q1066966	P54	Q19571	Charlie Oatway	Brentford F.C.	occurSince	1997
Q832238	P1082	557	Tardelcuende		occurUntil	2006
Q492446	P1087	2521	Luís Galego		occurSince	2007
Q474589	P1082	962	Tymákov		occurUntil	1900
Q650485	P54	Q267245	João Pedro Santos Gonçalves	Portugal men's national football team	occurSince	2009
Q487793	P1087	2231	Anatoly Lein		occurSince	2016
Q606095	P1082	423	Hontanaya		occurSince	2002
Q552834	P54	Q60495	Hair Zeqiri	Flamurtari Vlorë	occurSince	2015
Q517302	P54	Q173009	Dejan Milovanović	FK Crvena zvezda	occurUntil	2008
Q888889	P1082	253	Bobrůvka		occurUntil	1991
Q1291479	P1087	2307	Oksana Sarana-Hungeling		occurSince	2003
Q273133	P1082	495	Osny		occurSince	1836
Q363651	P1087	2432	Petr Velička		occurSince	2016
Q251040	P54	Q38568	Álvaro Luiz Maior de Aquino	São Paulo FC	occurSince	1997
Q559105	P1352	71	Michael Maze		occurSince	2016
Q940810	P54	Q80987	André Luís Garcia	Fluminense F.C.	occurSince	2001
Q461463	P1087	2195	Elisabeta Polihroniade		occurUntil	2012
Q144596	P54	Q378890	Zakaria Charara	Ermis Aradippou FC	occurSince	2011
Q541305	P1087	2162	Salomėja Zaksaitė		occurSince	2013
Q463429	P54	Q3873502	Davide Di Gennaro	Italy national under-16 football team	occurUntil	2004
Q444766	P54	Q260559	Daniel Sobralense	Örebro SK	occurUntil	2014
Q680439	P1082	220	Collado de Contreras		occurSince	2009
Q696995	P1082	357	Arnolec		occurUntil	1869
Q27523	P54	Q208399	Mehdi Mostefa	SC Bastia	occurSince	2015
Q128823	P166	Q844872	John Ambrose Fleming	Hughes Medal	occurSince	1910
Q980883	P54	Q2641	Roberto Amodio	SSC Napoli	occurSince	1981
Q566359	P1087	2248	Annemarie Sylvia Meier		occurUntil	2002
Q440813	P1087	2382	Regina Pokorná		occurSince	2010
Q531899	P1082	3904	Werd		occurSince	1983
Q686897	P54	Q995313	Aleksander Midtsian	Bryne FK	occurUntil	2007
Q364328	P1087	2562	Sergey Grigoriants		occurUntil	2011
Q695858	P54	Q483152	Paulo Rink	Jeonbuk Hyundai Motors FC	occurSince	2005
Q793184	P4080	26	Beranovka		occurUntil	1869
Q773354	P1082	458	Dolní Nětčice		occurUntil	1961
Q758082	P1087	2487	Attila Czebe		occurUntil	2003
Q348037	P1087	2386	Mark Taimanov		occurSince	2014
Q164346	P39	Q2334076	Einar Gerhardsen	Prime Minister of Norway	occurSince	1955
Q198104	P1087	2494	Zhu Chen		occurSince	2005
Q740745	P54	Q189018	Ivan Delić	Montenegro men's national football team	occurSince	2008
Q303629	P1082	1510	Laguardia - Guardia		occurSince	2009
Q1108579	P1087	2425	Colin McNab		occurUntil	2014
Q211124	P54	Q957565	Kostas Katsouranis	Greece national under-21 football team	occurSince	2000
Q107609	P1411	Q80061	Christiaan Eijkman	Nobel Prize in Physiology or Medicine	occurSince	1919
Q77224	P1087	2706	Arkadij Naiditsch		occurUntil	2011
Q441695	P54	Q6664	Erjon Bogdani	AC Cesena	occurUntil	2012
Q44851	P1411	Q37922	Miguel Torga	Nobel Prize in Literature	occurSince	1962
Q535558	P1087	2462	Rıfat Bağırov		occurUntil	2005
Q536448	P1082	1653	Stödtlen		occurUntil	1981
Q552976	P54	Q2736263	Wojciech Łobodziński	Poland national under-17 football team	occurSince	1999
Q355264	P1082	1458	Adelmannsfelden		occurUntil	1983
Q1030799	P54	Q24689	Sandro Calabro	VVV-Venlo	occurUntil	2010
Q686910	P54	Q206343	Walter Schachner	SK Sturm Graz	occurSince	1988
Q944137	P1082	2182	Frigiliana		occurUntil	2001
Q128768	P1082	851	Čáslavice		occurSince	1910
Q937480	P1087	2511	Vladimir Petkov		occurSince	2012
Q475101	P31	Q475061	Ban Haet	amphoe	occurSince	2007
Q608454	P1082	150	Týniště		occurUntil	1910
Q328911	P54	Q815515	Dedryck Boyata	Belgium national under-21 football team	occurSince	2010
Q504274	P1087	2538	Stewart Haslinger		occurUntil	2009
Q131433	P166	Q6314105	Shania Twain	Juno Award for Songwriter of the Year	occurUntil	2000
Q45567	P54	Q576285	Fernando Morientes	Albacete Balompié	occurUntil	1995
Q1171908	P1082	660	Daskabát		occurSince	1980
Q598987	P1082	97	Dévanos		occurUntil	2011
Q533995	P1082	239	Unterwaldhausen		occurUntil	1990
Q1161279	P54	Q13397712	Daniel Jungwirth	Borussia Mönchengladbach II	occurSince	2000
Q736911	P1087	2310	Anna Akhsharumova		occurSince	2003
Q837210	P1082	235	Monteagudo de las Vicarías		occurSince	2013
Q608600	P1087	2529	Susanto Megaranto		occurSince	2012
Q271240	P2046	61	Åsarna		occurUntil	2015
Q435122	P1087	2104	Květa Eretová		occurUntil	2016
Q789568	P1087	2664	Csaba Balogh		occurUntil	2012
Q968891	P54	Q332664	Kemy Agustien	Willem II	occurSince	2004
Q166642	P54	Q134255	Tadas Papečkys	Górnik Zabrze	occurUntil	2008
Q1075444	P1082	2402	Chlumčany		occurSince	2014
Q200604	P54	Q190916	Gaëtan Englebert	Club Brugge K.V.	occurSince	1999
Q1117996	P54	Q175309	Michel Kaham	Cameroon men's national football team	occurUntil	1982
Q474601	P1082	287	Stříbrné Hory		occurUntil	1961
Q216312	P54	Q126334	José Luis Chilavert	RC Strasbourg Alsace	occurSince	2000
Q1145764	P166	Q5243451	Guiding Light	Daytime Emmy Award for Outstanding Supporting Actress in a Drama Series	occurSince	2006
Q672722	P1082	213	Vertavillo		occurSince	2005
Q723552	P1087	2517	Lev Psakhis		occurSince	2017
Q560612	P54	Q160532	Edmond Kapllani	SC Paderborn 07	occurUntil	2011
Q715401	P1087	2345	Arturo Pomar		occurSince	2013
Q730339	P54	Q460724	Suleyman Sleyman	Hammarby Fotboll	occurSince	1998
Q927385	P1082	729	Kestřany		occurSince	1961
Q1111228	P1411	Q1421666	Color of Night	Golden Raspberry Award for Worst Screenplay	occurSince	1994
Q36159	P1411	Q943106	LeBron James	Best NBA Player ESPY Award	occurSince	2013
Q1238686	P1082	13	Polom		occurUntil	2011
Q645007	P54	Q319136	Kenny Aird	St. Mirren F.C.	occurUntil	1967
Q126547	P1082	230	Benetice		occurUntil	1910
Q924234	P1082	317	Brodec		occurUntil	1890
Q25430	P1082	3614	Badenweiler		occurUntil	1964
Q470376	P54	Q426513	Mordechai Spiegler	Maccabi Netanya F.C.	occurSince	1974
Q515280	P1082	942	Untermarchtal		occurSince	2004
Q554928	P54	Q10467	Javi Moreno	FC Barcelona Atlètic	occurSince	1995
Q471084	P1087	2337	Hans Tikkanen		occurSince	2003
Q166050	P1082	149	Nový Telečkov		occurSince	1921
Q594937	P1082	398	Kojetice		occurUntil	1910
Q1334037	P1087	2660	Eltaj Safarli		occurUntil	2013
Q280130	P54	Q240563	László Sepsi	ASA 2013 Târgu Mureș	occurUntil	2015
Q943533	P1087	2659	Jeroen Piket		occurUntil	2002
Q102133	P1087	2449	Martin Senff		occurUntil	2006
Q342364	P54	Q182876	Ben Sahar	AJ Auxerre	occurSince	2011
